x,y,z
-33.715293884277344,-235.4091033935547,28.80859375
-33.98359680175781,-236.00845336914062,28.81182861328125
-34.2021484375,-236.49655151367188,28.81551742553711
-34.46943283081055,-237.0934600830078,28.819469451904297
-34.712772369384766,-237.63681030273438,28.820587158203125
-34.98565673828125,-238.24612426757812,28.81758689880371
-35.26203918457031,-238.86337280273438,28.814701080322266
-35.538047790527344,-239.4796142578125,28.815593719482422
-35.77389144897461,-240.0060272216797,28.817773818969727
-36.049625396728516,-240.62139892578125,28.81981086730957
-36.30105972290039,-241.18319702148438,28.817960739135742
-36.583641052246094,-241.81475830078125,28.816078186035156
-36.8305549621582,-242.36610412597656,28.817874908447266
-37.112266540527344,-242.99485778808594,28.82138442993164
-37.343666076660156,-243.5111541748047,28.82424545288086
-37.624542236328125,-244.13754272460938,28.827119827270508
-37.89684295654297,-244.74227905273438,28.82881736755371
-38.180477142333984,-245.36431884765625,28.829313278198242
-38.446014404296875,-245.9377899169922,28.829017639160156
-38.734107971191406,-246.5549774169922,28.828399658203125
-38.99083709716797,-247.1039581298828,28.826946258544922
-39.28413009643555,-247.73150634765625,28.822351455688477
-39.56684112548828,-248.33706665039062,28.81844139099121
-39.855865478515625,-248.9563751220703,28.818824768066406
-40.11060333251953,-249.50244140625,28.821144104003906
-40.405784606933594,-250.1354217529297,28.824249267578125
-40.66194152832031,-250.6849365234375,28.826807022094727
-40.956634521484375,-251.3174285888672,28.828750610351562
-41.2276496887207,-251.89923095703125,28.827653884887695
-41.52919006347656,-252.54641723632812,28.827470779418945
-41.78883361816406,-253.1035614013672,28.830608367919922
-42.089088439941406,-253.7476806640625,28.835660934448242
-42.348487854003906,-254.30404663085938,28.840267181396484
-42.64765167236328,-254.945556640625,28.84506607055664
-42.91825485229492,-255.52554321289062,28.84844970703125
-43.217315673828125,-256.16400146484375,28.851409912109375
-43.47280502319336,-256.70513916015625,28.853466033935547
-43.773895263671875,-257.3396301269531,28.855606079101562
-44.01569366455078,-257.84844970703125,28.857290267944336
-44.31607437133789,-258.4803771972656,28.859302520751953
-44.591941833496094,-259.0607604980469,28.86078643798828
-44.891075134277344,-259.6903076171875,28.861927032470703
-45.144615173339844,-260.22418212890625,28.862613677978516
-45.44242858886719,-260.8515319824219,28.863143920898438
-45.69470977783203,-261.3830261230469,28.863082885742188
-45.9914436340332,-262.00823974609375,28.86245346069336
-46.25169372558594,-262.5566711425781,28.861587524414062
-46.547340393066406,-263.1796569824219,28.86044692993164
-46.80765914916992,-263.7279968261719,28.859378814697266
-47.10333251953125,-264.3480224609375,28.857749938964844
-47.35496520996094,-264.8683166503906,28.8560733795166
-47.65849304199219,-265.4809265136719,28.853622436523438
-47.963863372802734,-266.07891845703125,28.850740432739258
-48.27893829345703,-266.6829528808594,28.847719192504883
-48.54747009277344,-267.19366455078125,28.845579147338867
-48.8635139465332,-267.7944641113281,28.843656539916992
-49.13648223876953,-268.31427001953125,28.842464447021484
-49.45037841796875,-268.91339111328125,28.84145164489746
-49.728309631347656,-269.4450988769531,28.841047286987305
-50.03982162475586,-270.04248046875,28.84127426147461
-50.32590866088867,-270.5918273925781,28.841846466064453
-50.63579559326172,-271.1871032714844,28.842510223388672
-50.88819122314453,-271.67193603515625,28.8427677154541
-51.196903228759766,-272.2650146484375,28.843017578125
-51.47087097167969,-272.79144287109375,28.84309196472168
-51.77853775024414,-273.38226318359375,28.84267234802246
-52.05204391479492,-273.9071350097656,28.841903686523438
-52.3588752746582,-274.49566650390625,28.84076499938965
-52.62760925292969,-275.01116943359375,28.839754104614258
-52.933319091796875,-275.5975341796875,28.83852195739746
-53.22444152832031,-276.1558837890625,28.837390899658203
-53.52900695800781,-276.73992919921875,28.836708068847656
-53.81325912475586,-277.284912109375,28.8364200592041
-54.11674499511719,-277.8666687011719,28.836156845092773
-54.382110595703125,-278.37530517578125,28.83584976196289
-54.68450164794922,-278.9548645019531,28.835325241088867
-54.96343231201172,-279.489501953125,28.834400177001953
-55.26475524902344,-280.06689453125,28.83307647705078
-55.538002014160156,-280.59027099609375,28.832015991210938
-55.839080810546875,-281.16455078125,28.831239700317383
-56.08148956298828,-281.6214904785156,28.83089828491211
-56.38807678222656,-282.1897888183594,28.830921173095703
-56.658164978027344,-282.6844482421875,28.831575393676758
-56.967369079589844,-283.24822998046875,28.832841873168945
-57.25559997558594,-283.7735900878906,28.833683013916016
-57.56959533691406,-284.34698486328125,28.831472396850586
-57.83332061767578,-284.8290710449219,28.828876495361328
-58.15605163574219,-285.419189453125,28.82722282409668
-58.47699737548828,-286.00604248046875,28.829769134521484
-58.79841613769531,-286.59381103515625,28.833614349365234
-59.067665100097656,-287.0862121582031,28.836387634277344
-59.38874435424805,-287.6732177734375,28.837812423706055
-59.6461067199707,-288.1434326171875,28.83533477783203
-59.977012634277344,-288.747802734375,28.830636978149414
-60.265838623046875,-289.2752990722656,28.827373504638672
-60.599449157714844,-289.8847351074219,28.82781219482422
-60.88634490966797,-290.40875244140625,28.82985496520996
-61.221343994140625,-291.0206298828125,28.83159637451172
-61.502418518066406,-291.5343017578125,28.830320358276367
-61.84657669067383,-292.163330078125,28.829030990600586
-62.15658187866211,-292.72998046875,28.831558227539062
